GRANDE_REG,COD_UF,SIGLA_UF,COD,NOME,TIPO,COD_CAT_ASSOC,CAT_ASSOC,COD_MUN,NOME_MUN,LEG,DATA
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3509502,CAMPINAS,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3512803,COSMÓPOLIS,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3515152,ENGENHEIRO COELHO,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3519055,HOLAMBRA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3519071,HORTOLÂNDIA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3520509,INDAIATUBA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3523404,ITATIBA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3524709,JAGUARIÚNA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3531803,MONTE MOR,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3532009,MORUNGABA,Lei Complementar 1.234,14/03/14
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3533403,NOVA ODESSA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3536505,PAULÍNIA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3537107,PEDREIRA,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3545803,SANTA BÁRBARA D'OESTE,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3548005,SANTO ANTÔNIO DE POSSE,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3552403,SUMARÉ,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3556206,VALINHOS,Lei Complementar 870,19/06/00
Sudeste,35,SP,3503,Região Metropolitana de Campinas,RM,350301,NÃO TEM,3556701,VINHEDO,Lei Complementar 870,19/06/00
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3505609,BARRINHA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3507803,BRODOWSKI,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3513108,CRAVINHOS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3514601,DUMONT,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3518859,GUATAPARÁ,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3525102,JARDINÓPOLIS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3527603,LUÍS ANTÔNIO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3540200,PONTAL,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3540903,PRADÓPOLIS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3543402,RIBEIRÃO PRETO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3547502,SANTA RITA DO PASSA QUATRO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3550902,SÃO SIMÃO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3551405,SERRA AZUL,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3551504,SERRANA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350801,Sub-região 1,3551702,SERTÃOZINHO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3518602,GUARIBA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3524303,JABOTICABAL,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3531308,MONTE ALTO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3539509,PITANGUEIRAS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3553203,TAIÚVA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350802,Sub-região 2,3553658,TAQUARAL,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3509403,CAJURU,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3510906,CÁSSIA DOS COQUEIROS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3530508,MOCOCA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3546256,SANTA CRUZ DA ESPERANÇA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3547601,SANTA ROSA DE VITERBO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350803,Sub-região 3,3553302,TAMBAÚ,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3501004,ALTINÓPOLIS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3505906,BATATAIS,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3531902,MORRO AGUDO,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3533601,NUPORANGA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3534302,ORLÂNDIA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3544905,SALES OLIVEIRA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3508,Região Metropolitana de Ribeirão Preto,RM,350804,Sub-região 4,3547908,SANTO ANTÔNIO DA ALEGRIA,Lei Complementar 1.290,06/07/16
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3503901,ARUJÁ,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3506607,BIRITIBA MIRIM,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3515707,FERRAZ DE VASCONCELOS,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3518305,GUARAREMA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3518800,GUARULHOS,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3523107,ITAQUAQUECETUBA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3530607,MOGI DAS CRUZES,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3539806,POÁ,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3545001,SALESÓPOLIS,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3546801,SANTA ISABEL,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350102,Sub-região Leste,3552502,SUZANO,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101,Sub-região Norte,3509007,CAIEIRAS,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101,Sub-região Norte,3509205,CAJAMAR,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101,Sub-região Norte,3516309,FRANCISCO MORATO,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101,Sub-região Norte,3516408,FRANCO DA ROCHA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101,Sub-região Norte,3528502,MAIRIPORÃ,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3505708,BARUERI,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3510609,CARAPICUÍBA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3522505,ITAPEVI,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3525003,JANDIRA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3534401,OSASCO,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3539103,PIRAPORA DO BOM JESUS,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350105,Sub-região Oeste,3547304,SANTANA DE PARNAÍBA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3513801,DIADEMA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3529401,MAUÁ,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3543303,RIBEIRÃO PIRES,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3544103,RIO GRANDE DA SERRA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3547809,SANTO ANDRÉ,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3548708,SÃO BERNARDO DO CAMPO,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350103,Sub-região Sudeste,3548807,SÃO CAETANO DO SUL,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3513009,COTIA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3515004,EMBU DAS ARTES,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3515103,EMBU-GUAÇU,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3522208,ITAPECERICA DA SERRA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3526209,JUQUITIBA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3549953,SÃO LOURENÇO DA SERRA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3552809,TABOÃO DA SERRA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350104,Sub-região Sudoeste,3556453,VARGEM GRANDE PAULISTA,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3501,Região Metropolitana de São Paulo,RM,350101 a 350105,Todas as sub-regiões,3550308,SÃO PAULO,Lei Complementar 1.139,16/06/11
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3500758,ALAMBARI,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3507001,BOITUVA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3510302,CAPELA DO ALTO,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3511508,CERQUILHO,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3511607,CESÁRIO LANGE,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3522307,ITAPETININGA,Lei Complementar 1.289,29/06/16
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3525854,JUMIRIM,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3551108,SARAPUÍ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3554003,TATUÍ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350701,Sub-região 1,3554508,TIETÊ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3501152,ALUMÍNIO,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3502754,ARAÇARIGUAMA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3519709,IBIÚNA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3523909,ITU,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3528403,MAIRINQUE,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3540606,PORTO FELIZ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3545209,SALTO,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350702,Sub-região 2,3550605,SÃO ROQUE,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3502903,ARAÇOIABA DA SERRA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3521002,IPERÓ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3537800,PIEDADE,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3537909,PILAR DO SUL,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3545308,SALTO DE PIRAPORA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3550209,SÃO MIGUEL ARCANJO,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3552205,SOROCABA,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3553500,TAPIRAÍ,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3507,Região Metropolitana de Sorocaba,RM,350703,Sub-região 3,3557006,VOTORANTIM,Lei Complementar 1.241,20/06/14
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3508504,CAÇAPAVA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3520202,IGARATÁ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3524402,JACAREÍ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3524907,JAMBEIRO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3531704,MONTEIRO LOBATO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3535606,PARAIBUNA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3546009,SANTA BRANCA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350501,Sub-região 1,3549904,SÃO JOSÉ DOS CAMPOS,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3509700,CAMPOS DO JORDÃO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3526308,LAGOINHA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3532306,NATIVIDADE DA SERRA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3538006,PINDAMONHANGABA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3542305,REDENÇÃO DA SERRA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3548203,SANTO ANTÔNIO DO PINHAL,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3548609,SÃO BENTO DO SAPUCAÍ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3550001,SÃO LUIZ DO PARAITINGA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3554102,TAUBATÉ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350502,Sub-região 2,3554805,TREMEMBÉ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3502507,APARECIDA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3508603,CACHOEIRA PAULISTA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3509957,CANAS,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3513603,CUNHA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3518404,GUARATINGUETÁ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3527207,LORENA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3538501,PIQUETE,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3540754,POTIM,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350503,Sub-região 3,3544301,ROSEIRA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3503158,ARAPEÍ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3503505,AREIAS,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3504909,BANANAL,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3513405,CRUZEIRO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3526605,LAVRINHAS,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3541901,QUELUZ,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3549607,SÃO JOSÉ DO BARREIRO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350504,Sub-região 4,3552007,SILVEIRAS,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350505,Sub-região 5,3510500,CARAGUATATUBA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350505,Sub-região 5,3520400,ILHABELA,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350505,Sub-região 5,3550704,SÃO SEBASTIÃO,Lei Complementar 1.166,09/01/12
Sudeste,35,SP,3505,Região Metropolitana do Vale do Paraíba e Litoral Norte,RM,350505,Sub-região 5,3555406,UBATUBA,Lei Complementar 1.166,09/01/12
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4101408,APUCARANA,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4101655,ARAPUÃ,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4101853,ARIRANHA DO IVAÍ,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4103305,BORRAZÓPOLIS,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4103503,CALIFÓRNIA,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4106852,CRUZMALTINA,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4107603,FAXINAL,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4108551,GODOY MOREIRA,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4108700,GRANDES RIOS,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4111506,IVAIPORÃ,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4112504,JARDIM ALEGRE,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4113106,KALORÉ,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4113429,LIDIANÓPOLIS,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4113759,LUNARDELLI,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4114906,MARILÂNDIA DO SUL,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4115507,MARUMBI,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4115754,MAUÁ DA SERRA,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4117297,NOVO ITACOLOMI,Lei Complementar 187,12/01/15
Sul,41,PR,4105,Região Metropolitana de Apucarana,RM,410501,NÃO TEM,4122107,RIO BOM,Lei Complementar 187,12/01/15
